1`(1, 0.5, 17.99, 20.92, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(2, 0.5, 95.8, 22.79, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(3, 0.5, 97.86, 53.03, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(4, 0.5, 71.37, 35.68, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(5, 0.5, 39.4, 11.46, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(6, 0.5, 75.38, 2.34, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(7, 0.5, 60.34, 1.85, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(8, 0.5, 59.53, 76.16, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(9, 0.5, 99.24, 94.18, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(10, 0.5, 88.53, 28.89, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(11, 0.5, 57.78, 99.51, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(12, 0.5, 31.61, 99.8, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(13, 0.5, 99.55, 14.96, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(14, 0.5, 18.8, 25.18, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(15, 0.5, 11.32, 37.19, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(16, 0.5, 46.87, 90.81, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(17, 0.5, 87.74, 90.93, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(18, 0.5, 64.78, 67.53, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(19, 0.5, 24.56, 21.79, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(20, 0.5, 98.03, 27.75, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(21, 0.5, 98.07, 42.74, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(22, 0.5, 93.68, 41.19, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(23, 0.5, 94.17, 88.03, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(24, 0.5, 71.94, 83.29, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(25, 0.5, 65.62, 54.4, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(26, 0.5, 88.46, 59.04, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(27, 0.5, 76.27, 89.24, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(28, 0.5, 86.26, 95.8, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
1`(29, 0.5, 84.88, 86.88, 142.0, 0, 0, [], [], 0, 0, 0, [], 1, 0)++
